loan_id,origination_date,grade,region,product_type,ead,pd,lgd,loan_int_rate,loan_status,loan_percent_income,person_age,person_income,person_emp_length,cb_person_cred_hist_length,prior_default
LN000211,2022-10-07,A,MORTGAGE,VENTURE,20000.0,0.082454,0.23462,6.54,0,0.1,21,192000,123.0,4,0
LN000212,2021-03-19,B,MORTGAGE,MEDICAL,10000.0,0.148478,0.304358,12.53,0,0.05,25,191000,1.0,4,0
LN000213,2022-11-12,A,MORTGAGE,PERSONAL,15000.0,0.08437,0.181658,7.49,0,0.08,26,190300,5.0,3,0
LN000214,2024-03-05,C,MORTGAGE,VENTURE,10000.0,0.190557,0.427022,13.48,0,0.05,22,190000,3.0,3,0
LN000215,2021-06-18,B,RENT,EDUCATION,25000.0,0.187224,0.305715,10.25,1,0.33,24,75000,4.0,4,0
LN000216,2022-05-17,D,RENT,EDUCATION,25000.0,0.704295,0.518165,15.95,1,0.35,22,71000,1.0,4,1
LN000217,2023-08-28,B,MORTGAGE,VENTURE,20000.0,0.140936,0.315135,12.18,0,0.11,26,190000,3.0,4,0
LN000218,2022-06-06,B,OWN,PERSONAL,24000.0,0.147616,0.292352,11.83,0,0.13,23,189996,0.0,3,0
LN000219,2022-05-21,C,RENT,DEBTCONSOLIDATION,25000.0,0.308873,0.42054,13.48,1,0.32,23,78000,7.0,2,1
LN000220,2022-12-22,B,RENT,VENTURE,25000.0,0.187209,0.331089,10.62,1,0.32,23,78000,1.0,3,0
LN000221,2021-02-21,B,RENT,VENTURE,25000.0,0.198373,0.300305,10.74,1,0.32,23,78504,7.0,3,0
LN000222,2024-04-18,B,OWN,VENTURE,10000.0,0.133464,0.317249,10.25,0,0.05,25,186000,9.0,4,0
LN000223,2024-06-20,B,MORTGAGE,EDUCATION,35000.0,0.164231,0.291253,12.42,0,0.19,24,185000,4.0,2,0
LN000224,2022-12-18,C,RENT,VENTURE,15000.0,0.179236,0.398289,15.27,0,0.08,25,185000,6.0,2,0
LN000225,2022-07-03,D,RENT,MEDICAL,25000.0,0.69614,0.571581,15.33,1,0.34,24,62050,8.0,2,1
LN000226,2023-07-29,D,RENT,VENTURE,25000.0,0.697945,0.545457,15.21,1,0.31,23,79416,7.0,2,1
LN000227,2021-03-07,C,OWN,VENTURE,6250.0,0.253621,0.42843,14.72,1,0.43,21,14400,4.0,2,0
LN000228,2022-08-29,D,RENT,PERSONAL,25000.0,0.687111,0.56008,15.7,1,0.31,24,79631,8.0,2,1
LN000229,2021-08-27,C,RENT,EDUCATION,25000.0,0.225723,0.405483,13.35,1,0.31,24,79632,0.0,4,0
LN000230,2022-02-07,C,MORTGAGE,MEDICAL,1500.0,0.190698,0.426297,13.48,0,0.1,21,14400,0.0,4,0
LN000231,2021-09-10,A,RENT,EDUCATION,25000.0,0.117948,0.216583,6.62,1,0.31,24,80000,6.0,2,0
LN000232,2023-01-14,C,RENT,DEBTCONSOLIDATION,25000.0,0.230382,0.395018,13.61,1,0.31,26,80000,5.0,4,0
LN000233,2022-08-14,B,RENT,MEDICAL,25000.0,0.151028,0.328135,11.36,0,0.14,22,185000,4.0,2,0
LN000234,2023-05-06,A,OWN,PERSONAL,5000.0,0.076342,0.230323,7.68,0,0.03,26,185000,10.0,2,0
LN000235,2022-11-22,D,RENT,HOMEIMPROVEMENT,22000.0,0.66522,0.518584,14.46,0,0.12,24,184992,7.0,4,1
LN000236,2021-04-17,B,OWN,EDUCATION,2500.0,0.14597,0.310324,11.83,0,0.01,23,184000,5.0,2,0
LN000237,2023-02-25,C,MORTGAGE,DEBTCONSOLIDATION,20000.0,0.261174,0.410414,13.47,1,0.12,24,172000,6.0,4,1
LN000238,2022-09-19,B,MORTGAGE,MEDICAL,20000.0,0.145732,0.327235,11.49,0,0.11,24,183000,2.0,3,0
LN000239,2022-12-23,A,MORTGAGE,EDUCATION,1000.0,0.076291,0.188801,7.49,0,0.01,22,183000,3.0,2,0
LN000240,2023-09-24,A,MORTGAGE,PERSONAL,15000.0,0.083862,0.258156,6.03,0,0.08,25,182952,9.0,3,0
LN000241,2023-10-03,E,RENT,DEBTCONSOLIDATION,25000.0,0.668237,0.642783,16.35,1,0.34,23,74004,7.0,4,0
LN000242,2024-04-25,D,RENT,DEBTCONSOLIDATION,25000.0,0.697926,0.552317,15.31,1,0.34,26,74004,10.0,4,1
LN000243,2021-09-24,A,RENT,DEBTCONSOLIDATION,25000.0,0.124125,0.229972,7.29,1,0.31,25,81000,5.0,3,0
LN000244,2021-06-05,B,RENT,MEDICAL,25000.0,0.189129,0.3025,11.36,1,0.31,23,81600,1.0,3,0
LN000245,2023-05-14,B,RENT,VENTURE,25000.0,0.176799,0.299276,10.25,0,0.3,24,82000,8.0,2,0
LN000246,2024-03-31,B,RENT,EDUCATION,25000.0,0.181127,0.296938,11.12,0,0.3,24,83000,5.0,3,0
LN000247,2022-11-28,D,RENT,PERSONAL,25000.0,0.688125,0.518398,12.92,0,0.3,24,83000,5.0,3,1
LN000248,2021-09-14,E,RENT,EDUCATION,18000.0,0.700933,0.658638,18.64,0,0.1,24,180000,8.0,4,1
LN000249,2024-03-12,A,MORTGAGE,PERSONAL,28000.0,0.100427,0.208011,7.51,0,0.16,23,180000,8.0,3,0
LN000250,2023-07-09,E,OWN,HOMEIMPROVEMENT,4000.0,0.662225,0.639159,16.7,1,0.28,23,14400,2.0,2,0
LN000251,2023-08-11,B,OWN,PERSONAL,2100.0,0.146496,0.297796,11.14,0,0.15,22,14400,0.0,4,0
LN000252,2023-12-30,F,RENT,PERSONAL,25000.0,0.729989,0.741844,18.3,0,0.3,22,84500,6.0,4,0
LN000253,2023-08-20,B,RENT,MEDICAL,25000.0,0.191411,0.290517,10.62,0,0.29,24,85000,5.0,4,0
LN000254,2023-09-04,B,MORTGAGE,VENTURE,14000.0,0.147962,0.304256,11.99,0,0.08,24,180000,7.0,2,0
LN000255,2023-08-25,B,MORTGAGE,VENTURE,12000.0,0.135203,0.312,9.63,0,0.07,26,180000,2.0,4,0
LN000256,2021-03-08,F,MORTGAGE,MEDICAL,10000.0,0.682979,0.736708,18.25,1,0.06,25,142800,9.0,4,0
LN000257,2023-11-14,C,MORTGAGE,DEBTCONSOLIDATION,6000.0,0.255635,0.398177,13.48,1,0.41,23,14664,0.0,4,0
LN000258,2022-07-17,D,RENT,HOMEIMPROVEMENT,25000.0,0.604962,0.539002,14.84,0,0.29,24,87000,8.0,3,0
LN000259,2023-06-13,E,RENT,VENTURE,25000.0,0.752419,0.645355,14.7,1,0.33,24,75000,0.0,3,1
LN000260,2023-08-30,D,RENT,DEBTCONSOLIDATION,25000.0,0.620373,0.558919,16.02,1,0.33,23,76000,7.0,4,0
LN000261,2022-11-27,D,RENT,MEDICAL,25000.0,0.689865,0.530149,15.37,1,0.32,23,66215,1.0,2,1
LN000262,2021-10-27,B,RENT,MEDICAL,25000.0,0.178502,0.295582,10.99,0,0.28,25,90000,9.0,4,0
LN000263,2022-03-21,A,OWN,HOMEIMPROVEMENT,6200.0,0.125394,0.201173,7.9,1,0.41,21,15000,0.0,2,0
LN000264,2021-11-17,B,OWN,PERSONAL,25000.0,0.145678,0.294277,10.99,0,0.14,26,180000,2.0,4,0
LN000265,2024-02-22,B,OWN,EDUCATION,21000.0,0.145537,0.311995,11.48,0,0.12,24,180000,8.0,3,0
LN000266,2024-06-11,C,OWN,MEDICAL,20000.0,0.263061,0.425957,14.26,0,0.11,25,180000,9.0,4,1
LN000267,2022-09-10,A,OWN,HOMEIMPROVEMENT,10000.0,0.087762,0.227764,8.0,0,0.06,26,180000,0.0,4,0
LN000268,2024-05-04,B,MORTGAGE,VENTURE,9950.0,0.135649,0.303672,11.26,0,0.06,25,180000,3.0,2,0
LN000269,2021-07-23,B,OWN,MEDICAL,4475.0,0.1806,0.28288,10.99,1,0.3,23,15000,7.0,4,0
LN000270,2024-01-07,D,RENT,VENTURE,25000.0,0.695154,0.555322,16.32,1,0.32,23,78000,2.0,3,1
LN000271,2023-09-27,E,RENT,MEDICAL,25000.0,0.755406,0.654107,17.93,1,0.32,25,66300,3.0,4,1
LN000272,2023-07-15,B,RENT,DEBTCONSOLIDATION,25000.0,0.171621,0.30634,11.36,0,0.28,23,90000,0.0,3,0
LN000273,2022-06-29,D,RENT,DEBTCONSOLIDATION,25000.0,0.700316,0.520589,14.96,1,0.32,24,79000,9.0,4,1
LN000274,2021-01-21,C,RENT,PERSONAL,25000.0,0.301351,0.410782,13.43,0,0.27,24,91800,4.0,3,1
LN000275,2022-10-17,B,RENT,HOMEIMPROVEMENT,25000.0,0.171892,0.292855,12.69,0,0.27,25,92000,6.0,3,0
LN000276,2023-08-14,C,RENT,VENTURE,25000.0,0.303611,0.418149,12.73,0,0.27,24,92000,1.0,4,1
LN000277,2023-01-06,D,RENT,VENTURE,25000.0,0.605495,0.534392,15.21,0,0.27,23,93600,3.0,4,0
LN000278,2023-03-30,C,MORTGAGE,MEDICAL,1750.0,0.268299,0.402927,12.68,0,0.12,23,15000,1.0,3,1
LN000279,2023-03-12,F,RENT,MEDICAL,25000.0,0.805749,0.713103,19.04,1,0.3,23,70550,3.0,4,1
LN000280,2022-05-06,D,RENT,DEBTCONSOLIDATION,25000.0,0.688573,0.559206,15.95,1,0.3,25,83800,2.0,3,1
LN000281,2022-01-17,A,MORTGAGE,VENTURE,2600.0,0.080168,0.211722,8.9,0,0.01,26,175000,3.0,4,0
LN000282,2023-08-29,A,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.082911,0.212905,7.9,0,0.05,25,175000,10.0,2,0
LN000283,2023-10-10,B,MORTGAGE,EDUCATION,18000.0,0.15073,0.292928,10.99,0,0.1,22,175000,6.0,2,0
LN000284,2024-03-06,B,MORTGAGE,PERSONAL,21000.0,0.140611,0.283201,11.99,0,0.12,23,175000,8.0,3,0
LN000285,2021-10-14,C,OWN,DEBTCONSOLIDATION,4000.0,0.231965,0.407946,13.98,1,0.27,23,15000,4.0,4,0
LN000286,2021-11-29,B,OWN,VENTURE,4600.0,0.17504,0.298387,10.99,1,0.31,23,15000,4.0,2,0
LN000287,2021-05-18,D,RENT,DEBTCONSOLIDATION,25000.0,0.685741,0.546711,15.58,1,0.28,22,88000,6.0,2,1
LN000288,2024-03-06,B,RENT,MEDICAL,25000.0,0.181742,0.298635,10.99,1,0.28,25,74800,2.0,2,0
LN000289,2021-10-28,D,RENT,VENTURE,25000.0,0.607905,0.529065,14.96,1,0.28,25,88000,0.0,4,0
LN000290,2021-08-29,D,OWN,HOMEIMPROVEMENT,1750.0,0.651387,0.51869,15.31,0,0.12,25,15000,2.0,4,1
LN000291,2022-01-14,D,RENT,VENTURE,25000.0,0.605459,0.543327,15.65,1,0.28,26,88000,2.0,3,0
LN000292,2022-02-20,B,RENT,VENTURE,25000.0,0.170335,0.285372,9.33,0,0.25,25,100000,1.0,4,0
LN000293,2021-09-21,C,MORTGAGE,PERSONAL,3600.0,0.212353,0.433692,13.47,1,0.24,23,15000,0.0,4,0
LN000294,2022-05-19,B,RENT,PERSONAL,25000.0,0.175048,0.303692,10.36,0,0.24,24,102400,8.0,3,0
LN000295,2022-10-20,E,RENT,HOMEIMPROVEMENT,25000.0,0.739985,0.655512,16.77,1,0.27,24,92000,1.0,4,1
LN000296,2021-03-21,D,RENT,DEBTCONSOLIDATION,25000.0,0.681035,0.534628,14.59,1,0.27,23,93000,0.0,2,1
LN000297,2024-06-15,C,RENT,VENTURE,3500.0,0.271798,0.410659,11.91,0,0.02,22,175000,6.0,2,1
LN000298,2022-04-18,A,MORTGAGE,EDUCATION,7200.0,0.081136,0.200159,8.38,0,0.04,23,175000,3.0,3,0
LN000299,2023-01-19,B,RENT,VENTURE,9000.0,0.146864,0.284687,10.59,0,0.05,25,174708,9.0,3,0
LN000300,2023-02-11,C,MORTGAGE,DEBTCONSOLIDATION,8800.0,0.190448,0.417307,14.27,0,0.05,25,174000,2.0,3,0
LN000301,2022-06-27,B,RENT,DEBTCONSOLIDATION,12000.0,0.138655,0.318676,12.53,0,0.07,26,174000,8.0,4,0
LN000302,2022-02-03,E,MORTGAGE,DEBTCONSOLIDATION,25000.0,0.711399,0.614813,16.0,1,0.15,25,162000,5.0,3,1
LN000303,2022-04-08,B,MORTGAGE,VENTURE,10000.0,0.146536,0.299353,11.71,0,0.06,26,173467,10.0,4,0
LN000304,2024-04-05,C,OWN,HOMEIMPROVEMENT,3175.0,0.292352,0.433792,11.54,1,0.21,21,15000,0.0,3,1
LN000305,2024-03-28,E,RENT,HOMEIMPROVEMENT,25000.0,0.736095,0.649908,15.68,1,0.26,25,96000,2.0,4,1
LN000306,2023-06-11,B,MORTGAGE,EDUCATION,1500.0,0.143387,0.325425,10.59,0,0.1,21,15120,0.0,2,0
LN000307,2023-10-02,D,RENT,HOMEIMPROVEMENT,25000.0,0.688888,0.520929,12.61,1,0.26,24,97908,8.0,2,1
LN000308,2021-06-19,C,RENT,PERSONAL,25000.0,0.290342,0.407051,13.48,0,0.23,26,110000,3.0,2,1
LN000309,2022-04-14,A,MORTGAGE,PERSONAL,2800.0,0.098335,0.228461,8.49,1,0.18,23,15204,7.0,3,0
LN000310,2023-12-13,D,RENT,PERSONAL,30000.0,0.667489,0.558433,17.27,1,0.19,25,159600,0.0,4,1
LN000311,2023-06-27,A,RENT,DEBTCONSOLIDATION,18000.0,0.078512,0.214184,8.9,0,0.1,24,171500,6.0,4,0
LN000312,2021-12-01,B,MORTGAGE,MEDICAL,10000.0,0.148294,0.285502,11.11,0,0.06,25,170004,3.0,4,0
LN000313,2022-09-11,D,RENT,HOMEIMPROVEMENT,25000.0,0.666627,0.555713,14.59,1,0.16,24,158004,0.0,2,1
LN000314,2021-12-18,B,RENT,VENTURE,13000.0,0.146868,0.347333,12.42,0,0.08,26,170000,0.0,3,0
LN000315,2024-02-13,D,RENT,MEDICAL,25000.0,0.609027,0.517662,15.31,1,0.26,24,83300,0.0,2,0
LN000316,2024-05-26,D,RENT,HOMEIMPROVEMENT,25000.0,0.676605,0.563854,15.7,0,0.23,24,110000,7.0,2,1
LN000317,2023-08-16,B,OWN,HOMEIMPROVEMENT,2500.0,0.15821,0.303095,12.53,1,0.16,22,15360,7.0,3,0
LN000318,2021-05-31,D,RENT,MEDICAL,5000.0,0.568949,0.540958,16.49,1,0.03,25,134300,3.0,2,0
LN000319,2022-08-15,A,MORTGAGE,EDUCATION,20000.0,0.085221,0.214005,7.49,0,0.12,25,170000,2.0,2,0
LN000320,2022-12-26,D,RENT,DEBTCONSOLIDATION,25000.0,0.679849,0.521757,14.96,1,0.25,22,100580,6.0,2,1
LN000321,2021-06-24,C,RENT,MEDICAL,25000.0,0.291785,0.410363,12.73,0,0.22,25,113000,7.0,4,1
LN000322,2023-11-10,B,RENT,EDUCATION,25000.0,0.167776,0.278431,10.65,0,0.21,24,120000,8.0,4,0
LN000323,2021-09-30,B,RENT,MEDICAL,25000.0,0.160709,0.310101,10.74,0,0.21,25,120000,6.0,2,0
LN000324,2021-01-25,B,RENT,EDUCATION,25000.0,0.175262,0.333466,9.99,0,0.21,23,120000,7.0,2,0
LN000325,2021-11-20,D,RENT,MEDICAL,25000.0,0.67147,0.531727,15.33,1,0.23,24,91800,5.0,2,1
LN000326,2024-01-21,A,OWN,VENTURE,1000.0,0.073529,0.206629,7.29,0,0.06,21,15600,5.0,4,0
LN000327,2022-03-25,D,RENT,PERSONAL,25000.0,0.602291,0.538408,15.05,1,0.23,26,108000,2.0,3,0
LN000328,2021-05-05,B,RENT,PERSONAL,25000.0,0.164758,0.317797,10.75,0,0.19,26,129996,6.0,3,0
LN000329,2021-03-19,D,RENT,EDUCATION,25000.0,0.671621,0.550164,16.02,0,0.19,23,130000,4.0,2,1
LN000330,2022-06-18,B,RENT,VENTURE,25000.0,0.163942,0.319765,11.49,0,0.19,23,130000,7.0,4,0
LN000331,2024-05-14,B,OWN,EDUCATION,20000.0,0.146739,0.302526,12.53,0,0.12,25,170000,4.0,4,0
LN000332,2023-02-22,C,MORTGAGE,VENTURE,12000.0,0.262814,0.420784,13.57,0,0.07,26,170000,0.0,2,1
LN000333,2022-01-07,B,RENT,PERSONAL,14000.0,0.143179,0.254043,11.14,0,0.08,22,169000,1.0,3,0
LN000334,2022-07-29,C,RENT,MEDICAL,24250.0,0.271914,0.421492,12.87,0,0.14,26,168750,10.0,3,1
LN000335,2024-06-13,B,RENT,EDUCATION,20000.0,0.151676,0.288053,11.58,0,0.12,23,168600,3.0,3,0
LN000336,2021-06-24,B,RENT,HOMEIMPROVEMENT,1800.0,0.142065,0.299566,11.12,0,0.01,24,168288,5.0,3,0
LN000337,2022-02-22,B,MORTGAGE,PERSONAL,35000.0,0.160673,0.313779,10.65,0,0.21,25,168000,2.0,2,0
LN000338,2022-08-28,B,RENT,DEBTCONSOLIDATION,25000.0,0.159193,0.278439,10.37,0,0.19,24,133300,6.0,2,0
LN000339,2021-03-27,A,OWN,HOMEIMPROVEMENT,3300.0,0.103665,0.221901,6.39,1,0.21,24,15600,5.0,4,0
LN000340,2021-03-12,D,RENT,PERSONAL,25000.0,0.665681,0.542415,16.07,0,0.19,24,134000,8.0,3,1
LN000341,2024-05-01,B,RENT,MEDICAL,25000.0,0.156689,0.324277,10.62,0,0.19,25,134000,7.0,2,0
LN000342,2023-10-28,F,OWN,VENTURE,3200.0,0.708618,0.718817,18.09,1,0.21,25,15600,0.0,2,0
LN000343,2023-01-16,B,RENT,EDUCATION,25000.0,0.162025,0.278248,11.36,0,0.19,25,135000,5.0,4,0
LN000344,2023-06-01,B,RENT,DEBTCONSOLIDATION,25000.0,0.156265,0.309686,12.53,0,0.18,26,135660,10.0,4,0
LN000345,2021-09-21,B,RENT,EDUCATION,25000.0,0.154445,0.308766,9.99,0,0.17,25,145000,0.0,4,0
LN000346,2023-09-25,B,RENT,EDUCATION,25000.0,0.15796,0.311504,10.36,0,0.17,23,150000,4.0,3,0
LN000347,2022-11-03,A,MORTGAGE,EDUCATION,9600.0,0.07236,0.186928,5.99,0,0.06,23,165000,3.0,3,0
LN000348,2021-03-30,D,MORTGAGE,DEBTCONSOLIDATION,24000.0,0.655463,0.518111,15.62,1,0.16,22,153000,5.0,2,1
LN000349,2021-05-04,B,MORTGAGE,PERSONAL,20000.0,0.143208,0.296795,10.37,0,0.12,24,165000,5.0,4,0
LN000350,2023-07-30,F,MORTGAGE,HOMEIMPROVEMENT,25000.0,0.694333,0.746707,19.74,0,0.15,25,165000,0.0,4,0
LN000351,2021-07-16,A,MORTGAGE,EDUCATION,20000.0,0.085155,0.214627,6.91,0,0.12,21,165000,5.0,4,0
LN000352,2021-10-20,A,OWN,MEDICAL,6000.0,0.142977,0.235182,7.9,1,0.38,23,16000,7.0,2,0
LN000353,2022-04-17,C,MORTGAGE,DEBTCONSOLIDATION,2275.0,0.279588,0.406638,13.06,0,0.14,23,16000,3.0,4,1
LN000354,2021-11-15,A,OWN,PERSONAL,2000.0,0.0848,0.177887,6.39,0,0.13,23,16000,7.0,3,0
LN000355,2024-06-12,E,RENT,DEBTCONSOLIDATION,25000.0,0.638105,0.65767,14.93,1,0.17,23,148000,1.0,3,0
LN000356,2023-01-16,C,MORTGAGE,MEDICAL,5600.0,0.232287,0.414288,12.84,1,0.35,23,16000,1.0,4,0
LN000357,2022-05-22,E,OWN,VENTURE,3625.0,0.730107,0.652793,17.14,1,0.23,24,16020,3.0,2,1
LN000358,2021-04-15,A,MORTGAGE,VENTURE,5500.0,0.126157,0.220066,7.14,1,0.34,22,16094,2.0,3,0
LN000359,2023-04-07,A,RENT,PERSONAL,25000.0,0.089214,0.234555,8.9,0,0.14,25,175000,2.0,2,0
LN000360,2021-09-08,B,OWN,PERSONAL,2000.0,0.142664,0.309335,12.42,0,0.12,22,16200,6.0,3,0
LN000361,2022-10-04,C,RENT,HOMEIMPROVEMENT,25000.0,0.277897,0.428368,12.68,0,0.14,24,185000,7.0,2,1
LN000362,2021-04-06,C,RENT,PERSONAL,25000.0,0.204964,0.412402,11.03,0,0.15,25,162000,9.0,2,0
LN000363,2021-02-01,A,RENT,VENTURE,30000.0,0.097056,0.201766,7.9,0,0.19,26,161000,10.0,4,0
LN000364,2023-10-05,B,MORTGAGE,MEDICAL,35000.0,0.168809,0.299101,10.65,0,0.22,22,160000,0.0,4,0
LN000365,2023-10-07,B,RENT,VENTURE,25000.0,0.148251,0.316691,11.86,0,0.11,25,225000,5.0,4,0
LN000366,2023-05-24,A,OWN,PERSONAL,5000.0,0.117594,0.205128,8.94,1,0.3,25,16400,1.0,4,0
LN000367,2022-04-28,B,OWN,VENTURE,4375.0,0.17792,0.311817,9.63,1,0.27,23,16500,6.0,4,0
LN000368,2022-08-27,C,RENT,PERSONAL,24750.0,0.267363,0.419253,14.22,1,0.5,25,49500,6.0,3,0
LN000369,2022-04-13,B,RENT,DEBTCONSOLIDATION,24750.0,0.205288,0.303044,9.33,1,0.41,23,60000,4.0,3,0
LN000370,2023-07-07,C,RENT,MEDICAL,24500.0,0.221435,0.437008,13.85,0,0.29,24,84200,8.0,4,0
LN000371,2022-10-03,B,MORTGAGE,EDUCATION,2000.0,0.146923,0.307949,10.65,0,0.12,22,16800,5.0,2,0
LN000372,2022-03-02,B,RENT,MEDICAL,24500.0,0.17929,0.306911,11.46,0,0.27,24,92000,8.0,4,0
LN000373,2023-09-07,A,MORTGAGE,PERSONAL,35000.0,0.110856,0.209401,7.66,0,0.22,23,160000,5.0,2,0
LN000374,2023-09-02,E,MORTGAGE,VENTURE,12000.0,0.628996,0.64506,16.77,0,0.07,24,160000,9.0,4,0
LN000375,2024-03-13,B,MORTGAGE,PERSONAL,12000.0,0.153566,0.303204,9.63,0,0.07,25,160000,1.0,4,0
LN000376,2023-01-07,C,RENT,PERSONAL,25000.0,0.275463,0.42937,12.23,0,0.16,26,160000,6.0,4,1
LN000377,2023-05-06,D,MORTGAGE,MEDICAL,10000.0,0.574862,0.527183,14.09,1,0.07,25,125800,0.0,4,0
LN000378,2023-07-15,C,RENT,PERSONAL,24250.0,0.258217,0.405608,13.98,1,0.45,25,54000,2.0,4,0
LN000379,2024-03-30,B,RENT,EDUCATION,24250.0,0.211749,0.321756,10.62,1,0.39,23,62500,1.0,4,0
LN000380,2022-08-24,A,MORTGAGE,DEBTCONSOLIDATION,3900.0,0.101559,0.201468,7.49,1,0.23,24,16800,4.0,3,0
LN000381,2024-04-12,E,RENT,PERSONAL,24250.0,0.670001,0.653481,17.56,1,0.35,25,68400,9.0,4,0
LN000382,2023-05-28,D,RENT,MEDICAL,24250.0,0.621503,0.530963,14.96,1,0.37,26,56045,1.0,2,0
LN000383,2021-09-05,D,RENT,DEBTCONSOLIDATION,24250.0,0.685881,0.517408,15.65,1,0.33,22,74000,7.0,2,1
LN000384,2023-01-31,D,RENT,MEDICAL,24250.0,0.609871,0.545773,15.7,1,0.31,24,65453,9.0,2,0
LN000385,2022-11-07,B,RENT,VENTURE,24250.0,0.173004,0.326848,12.53,0,0.27,24,89908,1.0,3,0
LN000386,2024-05-08,E,RENT,HOMEIMPROVEMENT,24250.0,0.746952,0.649309,17.56,1,0.31,26,78000,0.0,3,1
LN000387,2022-12-21,C,RENT,PERSONAL,24250.0,0.297009,0.389255,12.87,0,0.24,23,100000,0.0,2,1
LN000388,2022-07-06,D,RENT,PERSONAL,24250.0,0.607881,0.544436,15.7,0,0.24,23,103000,6.0,2,0
LN000389,2021-09-07,A,MORTGAGE,EDUCATION,9000.0,0.084352,0.198621,7.49,0,0.06,25,160000,2.0,3,0
LN000390,2023-11-17,B,OWN,VENTURE,15000.0,0.139915,0.265267,11.14,0,0.09,25,160000,5.0,4,0
LN000391,2024-06-19,D,MORTGAGE,VENTURE,20000.0,0.572008,0.542787,16.0,0,0.13,24,160000,3.0,3,0
LN000392,2021-03-15,D,MORTGAGE,EDUCATION,25000.0,0.66496,0.550365,15.65,0,0.16,23,160000,2.0,2,1
LN000393,2023-11-21,C,MORTGAGE,DEBTCONSOLIDATION,13750.0,0.180699,0.431586,13.48,0,0.09,26,160000,0.0,4,0
LN000394,2024-01-31,D,MORTGAGE,VENTURE,15250.0,0.659657,0.567593,15.31,0,0.1,21,160000,3.0,4,1
LN000395,2021-10-02,C,MORTGAGE,VENTURE,20000.0,0.279197,0.423644,13.47,0,0.13,25,160000,3.0,2,1
LN000396,2023-04-04,C,MORTGAGE,HOMEIMPROVEMENT,4750.0,0.300954,0.429404,13.85,1,0.28,22,16800,0.0,2,1
LN000397,2021-09-12,D,RENT,PERSONAL,24250.0,0.585934,0.521972,15.31,0,0.22,25,111996,9.0,3,0
LN000398,2022-07-05,B,MORTGAGE,VENTURE,6000.0,0.201569,0.325887,10.39,1,0.36,21,16800,0.0,4,0
LN000399,2023-07-15,B,RENT,HOMEIMPROVEMENT,24250.0,0.164227,0.32445,11.36,0,0.21,25,115200,0.0,2,0
LN000400,2023-07-25,B,RENT,EDUCATION,24250.0,0.162989,0.301813,11.83,0,0.17,23,144000,0.0,3,0
LN000401,2022-10-15,B,RENT,EDUCATION,24250.0,0.134828,0.320345,12.53,0,0.08,23,287000,3.0,3,0
LN000402,2023-09-12,D,RENT,HOMEIMPROVEMENT,24150.0,0.671503,0.548556,14.96,1,0.22,22,108000,1.0,3,1
LN000403,2024-06-02,C,RENT,DEBTCONSOLIDATION,24000.0,0.359326,0.437453,13.85,1,0.56,22,43000,7.0,3,1
LN000404,2023-02-25,B,RENT,VENTURE,24000.0,0.225035,0.304053,11.58,1,0.51,23,47004,1.0,4,0
LN000405,2021-03-13,D,RENT,VENTURE,24000.0,0.72825,0.533967,16.29,1,0.5,24,48000,4.0,2,1
LN000406,2023-08-08,A,RENT,MEDICAL,24000.0,0.162714,0.20261,7.49,1,0.5,26,48000,4.0,3,0
LN000407,2023-04-01,D,RENT,EDUCATION,24000.0,0.731162,0.558612,16.29,1,0.53,21,44964,2.0,2,1
LN000408,2023-10-04,B,RENT,PERSONAL,24000.0,0.214088,0.274162,10.74,1,0.46,25,52000,4.0,2,0
LN000409,2022-07-26,C,MORTGAGE,EDUCATION,2250.0,0.273901,0.376124,15.27,0,0.13,22,17352,4.0,3,1
LN000410,2021-07-22,F,RENT,PERSONAL,24000.0,0.769972,0.744614,17.8,1,0.51,24,47000,3.0,2,0
LN000411,2022-03-11,B,MORTGAGE,VENTURE,1000.0,0.146358,0.309562,11.36,0,0.06,22,17400,6.0,2,0
LN000412,2022-08-24,E,RENT,MEDICAL,24000.0,0.696577,0.650517,17.56,1,0.49,22,49000,2.0,4,0
LN000413,2024-06-04,A,RENT,PERSONAL,24000.0,0.131929,0.192017,7.9,1,0.4,26,60000,0.0,4,0
LN000414,2022-04-26,B,RENT,PERSONAL,24000.0,0.209188,0.278312,10.99,1,0.4,25,60000,3.0,4,0
LN000415,2021-04-15,A,RENT,PERSONAL,24000.0,0.141262,0.199642,7.29,1,0.4,22,60000,0.0,3,0
LN000416,2022-12-19,B,RENT,MEDICAL,24000.0,0.199058,0.308425,10.75,1,0.4,21,60000,5.0,2,0
LN000417,2023-10-05,A,RENT,DEBTCONSOLIDATION,24000.0,0.145356,0.202814,7.9,1,0.39,26,62004,9.0,3,0
LN000418,2023-12-23,D,RENT,EDUCATION,24000.0,0.627078,0.552862,14.84,1,0.38,22,62400,3.0,2,0
LN000419,2021-04-15,A,RENT,DEBTCONSOLIDATION,24000.0,0.139496,0.195649,7.49,1,0.37,26,65000,10.0,2,0
LN000420,2022-07-29,C,MORTGAGE,EDUCATION,4975.0,0.303638,0.40613,13.48,1,0.28,22,17760,6.0,3,1
LN000421,2022-06-25,E,RENT,DEBTCONSOLIDATION,24000.0,0.776504,0.669308,19.69,1,0.41,23,59000,5.0,2,1
